CustomerID,BirthDate,Date Collected,Age,Gender,MonthySpend,
22286,1964-08-12,1998-01-01,33,M,157,
19600,1961-08-14,1998-01-01,36,F,54,
19699,1961-05-12,1998-01-01,36,F,80,
22289,1964-05-14,1998-01-01,33,M,115,
19832,1961-11-25,1998-01-01,36,F,71,
22291,1963-02-26,1998-01-01,34,M,110,
20136,1961-12-13,1998-01-01,36,F,42,
20166,1961-09-24,1998-01-01,36,F,44,
20184,1961-05-02,1998-01-01,36,F,74,
20188,1961-07-05,1998-01-01,36,F,53,
22296,1968-03-23,1998-01-01,29,M,80,
20266,1961-07-27,1998-01-01,36,F,88,
22299,1963-12-27,1998-01-01,34,M,107,
20342,1961-03-16,1998-01-01,36,F,86,
20344,1961-10-15,1998-01-01,36,F,85,
22302,1974-01-14,1998-01-01,23,M,79,
22303,1972-02-21,1998-01-01,25,M,61,
20345,1961-07-18,1998-01-01,36,F,77,
20346,1961-04-05,1998-01-01,36,F,88,
22306,1973-04-11,1998-01-01,24,M,58,
22307,1973-03-16,1998-01-01,24,F,58,
22308,1973-08-22,1998-01-01,24,F,55,
22309,1973-07-02,1998-01-01,24,F,51,
20347,1961-09-16,1998-01-01,36,F,81,
22311,1972-07-04,1998-01-01,25,M,59,
22313,1972-06-06,1998-01-01,25,M,88,
20348,1961-09-14,1998-01-01,36,F,78,
22315,1971-02-28,1998-01-01,26,M,55,
20796,1961-08-16,1998-01-01,36,F,40,
20826,1961-05-12,1998-01-01,36,F,48,
22318,1971-03-08,1998-01-01,26,M,68,
22319,1971-11-07,1998-01-01,26,M,71,
22320,1971-10-28,1998-01-01,26,M,73,
22321,1970-01-26,1998-01-01,27,M,83,
22322,1971-11-15,1998-01-01,26,M,65,
20827,1961-09-06,1998-01-01,36,F,44,
22325,1970-06-20,1998-01-01,27,M,92,
22326,1975-02-23,1998-01-01,22,F,60,
22327,1974-11-20,1998-01-01,23,M,103,
22328,1974-07-02,1998-01-01,23,F,46,
22329,1974-01-02,1998-01-01,23,F,52,
22330,1974-04-03,1998-01-01,23,M,80,
22331,1929-09-20,1998-01-01,68,F,35,
22332,1931-07-13,1998-01-01,66,F,40,
22333,1931-08-13,1998-01-01,66,F,41,
22335,1966-11-24,1998-01-01,31,M,84,
22336,1966-11-04,1998-01-01,31,M,85,
22338,1953-03-26,1998-01-01,44,M,55,
22339,1953-11-02,1998-01-01,44,M,67,
22340,1953-10-02,1998-01-01,44,M,60,
22341,1953-11-16,1998-01-01,44,M,62,
22342,1954-10-04,1998-01-01,43,M,62,
20828,1961-02-17,1998-01-01,36,F,49,
20962,1961-05-20,1998-01-01,36,F,46,
20963,1961-09-13,1998-01-01,36,F,49,
21004,1961-11-06,1998-01-01,36,F,52,
21143,1961-05-14,1998-01-01,36,F,51,
22349,1956-10-21,1998-01-01,41,M,75,
21196,1961-05-13,1998-01-01,36,F,53,
21197,1961-01-22,1998-01-01,36,F,47,
21198,1961-06-19,1998-01-01,36,F,54,
21199,1961-06-08,1998-01-01,36,F,42,
21200,1961-05-03,1998-01-01,36,F,54,
22355,1957-04-27,1998-01-01,40,M,73,
22356,1957-02-26,1998-01-01,40,M,66,
22357,1957-01-20,1998-01-01,40,M,69,
21223,1961-09-24,1998-01-01,36,F,81,
22359,1958-10-26,1998-01-01,39,M,66,
22361,1958-10-21,1998-01-01,39,M,70,
21300,1961-08-06,1998-01-01,36,F,89,
21918,1961-11-03,1998-01-01,36,F,67,
22365,1958-03-02,1998-01-01,39,M,81,
22366,1958-07-16,1998-01-01,39,M,84,
21919,1961-08-07,1998-01-01,36,F,51,
22368,1959-03-26,1998-01-01,38,M,63,
21920,1961-02-15,1998-01-01,36,F,51,
22371,1972-10-14,1998-01-01,25,M,67,
21980,1961-09-10,1998-01-01,36,F,49,
22373,1973-09-24,1998-01-01,24,F,45,
22374,1973-03-04,1998-01-01,24,M,78,
22375,1973-09-26,1998-01-01,24,F,40,
22376,1972-03-18,1998-01-01,25,M,67,
22377,1967-03-12,1998-01-01,30,M,67,
21981,1961-04-11,1998-01-01,36,F,50,
22379,1962-07-17,1998-01-01,35,M,61,
22380,1962-08-23,1998-01-01,35,M,66,
22381,1962-03-23,1998-01-01,35,M,72,
21982,1961-02-25,1998-01-01,36,F,50,
22383,1962-02-21,1998-01-01,35,M,67,
21996,1961-11-19,1998-01-01,36,F,57,
22079,1961-10-16,1998-01-01,36,F,92,
22386,1935-03-15,1998-01-01,62,M,54,
22387,1936-11-19,1998-01-01,61,F,39,
22388,1936-05-16,1998-01-01,61,M,56,
22389,1957-09-15,1998-01-01,40,M,66,
22390,1957-02-02,1998-01-01,40,M,76,
22081,1961-04-07,1998-01-01,36,F,70,
22085,1961-07-13,1998-01-01,36,F,87,
22087,1961-10-16,1998-01-01,36,F,90,
22394,1937-06-06,1998-01-01,60,F,34,
22395,1938-05-25,1998-01-01,59,M,57,
22396,1941-08-28,1998-01-01,56,F,43,
22397,1942-08-05,1998-01-01,55,F,40,
22398,1942-03-12,1998-01-01,55,F,34,
22399,1980-01-06,1998-01-01,17,M,58,
22401,1980-01-08,1998-01-01,17,M,59,
22403,1979-02-21,1998-01-01,18,M,62,
22404,1980-11-06,1998-01-01,17,F,37,
22405,1978-09-21,1998-01-01,19,M,62,
22406,1977-11-12,1998-01-01,20,M,67,
22407,1979-10-19,1998-01-01,18,F,50,
22408,1979-09-06,1998-01-01,18,M,62,
22409,1979-08-15,1998-01-01,18,F,37,
22410,1978-08-16,1998-01-01,19,F,41,
22412,1977-10-04,1998-01-01,20,M,58,
22413,1943-12-27,1998-01-01,54,F,38,
22414,1943-08-08,1998-01-01,54,M,61,
22415,1943-01-16,1998-01-01,54,F,43,
22417,1961-11-10,1998-01-01,36,M,79,
22418,1961-08-26,1998-01-01,36,M,83,
22419,1959-05-03,1998-01-01,38,M,68,
22420,1959-10-28,1998-01-01,38,M,63,
22088,1961-01-19,1998-01-01,36,F,92,
22384,1961-09-27,1998-01-01,36,F,39,
22423,1958-02-15,1998-01-01,39,M,57,
22424,1958-04-21,1998-01-01,39,M,57,
22425,1958-10-07,1998-01-01,39,M,59,
22385,1961-12-15,1998-01-01,36,F,51,
22427,1960-04-15,1998-01-01,37,M,65,
22584,1961-04-05,1998-01-01,36,F,50,
22429,1960-11-14,1998-01-01,37,M,72,
22430,1960-03-05,1998-01-01,37,M,68,
22876,1961-11-16,1998-01-01,36,F,62,
22879,1961-11-20,1998-01-01,36,F,50,
22433,1970-08-15,1998-01-01,27,M,62,
22434,1970-09-01,1998-01-01,27,M,60,
22435,1969-06-22,1998-01-01,28,M,79,
22436,1970-09-23,1998-01-01,27,M,69,
22935,1961-05-23,1998-01-01,36,F,45,
22438,1969-06-10,1998-01-01,28,M,58,
22936,1961-08-01,1998-01-01,36,F,48,
22939,1961-06-12,1998-01-01,36,F,43,
22958,1961-02-01,1998-01-01,36,F,48,
22443,1969-08-03,1998-01-01,28,M,67,
22444,1969-02-27,1998-01-01,28,M,68,
22959,1961-03-05,1998-01-01,36,F,52,
22446,1969-10-20,1998-01-01,28,M,72,
23031,1961-11-02,1998-01-01,36,F,80,
23034,1961-08-11,1998-01-01,36,F,78,
23035,1961-09-11,1998-01-01,36,F,90,
23379,1961-10-28,1998-01-01,36,F,47,
23381,1961-07-11,1998-01-01,36,F,65,
23384,1961-02-09,1998-01-01,36,F,54,
22453,1922-02-04,1998-01-01,75,M,45,
23489,1961-10-10,1998-01-01,36,F,89,
22456,1951-08-11,1998-01-01,46,F,36,
23527,1961-10-14,1998-01-01,36,F,49,
22459,1968-05-03,1998-01-01,29,M,80,
22460,1968-08-17,1998-01-01,29,M,72,
22461,1968-10-04,1998-01-01,29,M,74,
23529,1961-08-04,1998-01-01,36,F,47,
22464,1968-10-11,1998-01-01,29,M,81,
22465,1968-10-10,1998-01-01,29,M,70,
22466,1967-09-13,1998-01-01,30,M,64,
22467,1967-02-20,1998-01-01,30,M,69,
23541,1961-12-04,1998-01-01,36,F,48,
23543,1961-02-23,1998-01-01,36,F,88,
22471,1967-09-05,1998-01-01,30,M,76,
23971,1961-09-02,1998-01-01,36,F,38,
24011,1961-06-06,1998-01-01,36,F,50,
24183,1961-08-26,1998-01-01,36,F,48,
22476,1966-11-25,1998-01-01,31,M,81,
22477,1966-06-13,1998-01-01,31,M,78,
24184,1961-09-24,1998-01-01,36,F,43,
24338,1961-09-05,1998-01-01,36,F,69,
22481,1966-05-26,1998-01-01,31,M,96,
24339,1961-10-10,1998-01-01,36,F,62,
22483,1965-10-25,1998-01-01,32,M,83,
24340,1961-12-05,1998-01-01,36,F,65,
22485,1965-08-18,1998-01-01,32,M,86,
22486,1965-04-09,1998-01-01,32,M,78,
22487,1965-04-19,1998-01-01,32,M,81,
22489,1965-06-10,1998-01-01,32,M,88,
24415,1961-01-14,1998-01-01,36,F,80,
22492,1964-07-24,1998-01-01,33,M,91,
22493,1964-01-21,1998-01-01,33,M,103,
22494,1964-02-06,1998-01-01,33,M,83,
22495,1964-04-04,1998-01-01,33,M,91,
24478,1961-03-05,1998-01-01,36,F,45,
22497,1963-05-12,1998-01-01,34,M,85,
22498,1963-10-28,1998-01-01,34,M,90,
22499,1933-07-06,1998-01-01,64,F,37,
22500,1966-08-13,1998-01-01,31,M,72,
22501,1966-03-18,1998-01-01,31,M,72,
24479,1961-02-03,1998-01-01,36,F,83,
25081,1961-09-08,1998-01-01,36,F,47,
25086,1961-08-26,1998-01-01,36,F,50,
22507,1965-07-13,1998-01-01,32,M,93,
22508,1965-11-04,1998-01-01,32,M,70,
25178,1961-04-21,1998-01-01,36,F,99,
25180,1961-03-25,1998-01-01,36,F,75,
25182,1961-03-05,1998-01-01,36,F,83,
25185,1961-07-08,1998-01-01,36,F,87,
22513,1963-04-15,1998-01-01,34,M,88,
22514,1977-09-03,1998-01-01,20,M,63,
22515,1979-06-09,1998-01-01,18,F,66,
22516,1979-05-12,1998-01-01,18,F,67,
22517,1979-08-16,1998-01-01,18,M,100,
22518,1979-04-19,1998-01-01,18,F,62,
22519,1963-11-11,1998-01-01,34,M,79,
22520,1963-07-10,1998-01-01,34,M,70,
25220,1961-11-22,1998-01-01,36,F,56,
22522,1962-04-13,1998-01-01,35,M,72,
22523,1962-07-17,1998-01-01,35,M,79,
25533,1961-07-02,1998-01-01,36,F,43,
22526,1978-11-26,1998-01-01,19,M,112,
22527,1977-06-15,1998-01-01,20,F,38,
22528,1976-02-08,1998-01-01,21,F,35,
22529,1975-04-02,1998-01-01,22,M,63,
22530,1975-03-28,1998-01-01,22,F,38,
22531,1976-11-20,1998-01-01,21,F,39,
22532,1976-08-10,1998-01-01,21,M,69,
22533,1974-02-03,1998-01-01,23,M,59,
22534,1975-02-13,1998-01-01,22,F,48,
22536,1975-05-22,1998-01-01,22,F,51,
22537,1974-06-22,1998-01-01,23,M,62,
22538,1973-01-10,1998-01-01,24,F,41,
22539,1973-03-11,1998-01-01,24,M,54,
22540,1973-08-22,1998-01-01,24,F,42,
22541,1973-12-26,1998-01-01,24,F,43,
22542,1974-10-08,1998-01-01,23,F,56,
22543,1973-08-22,1998-01-01,24,M,76,
25576,1961-03-12,1998-01-01,36,F,48,
25578,1961-05-21,1998-01-01,36,F,49,
22546,1971-10-25,1998-01-01,26,M,120,
22547,1971-10-03,1998-01-01,26,M,74,
25687,1961-09-13,1998-01-01,36,F,48,
22550,1961-03-10,1998-01-01,36,M,70,
25723,1961-11-13,1998-01-01,36,F,45,
22553,1935-06-08,1998-01-01,62,F,45,
22554,1958-05-20,1998-01-01,39,M,69,
22555,1958-09-06,1998-01-01,39,M,63,
22556,1958-04-09,1998-01-01,39,M,60,
22557,1957-02-14,1998-01-01,40,M,59,
22558,1957-04-10,1998-01-01,40,M,63,
25724,1961-08-26,1998-01-01,36,F,43,
25727,1961-11-21,1998-01-01,36,F,53,
25993,1961-05-27,1998-01-01,36,F,71,
22563,1956-06-22,1998-01-01,41,M,62,
25996,1961-08-15,1998-01-01,36,F,51,
25997,1961-11-21,1998-01-01,36,F,45,
22566,1955-01-04,1998-01-01,42,M,67,
22567,1937-01-27,1998-01-01,60,M,55,
22568,1937-05-22,1998-01-01,60,F,39,
22569,1937-12-02,1998-01-01,60,M,68,
22570,1939-07-08,1998-01-01,58,M,62,
22571,1980-02-10,1998-01-01,17,M,69,
22572,1980-11-03,1998-01-01,17,F,33,
22573,1980-03-26,1998-01-01,17,M,56,
22574,1979-03-21,1998-01-01,18,M,59,
22575,1980-08-19,1998-01-01,17,M,60,
22576,1980-12-24,1998-01-01,17,M,59,
22578,1977-10-12,1998-01-01,20,M,53,
22579,1976-04-17,1998-01-01,21,F,46,
22580,1979-04-07,1998-01-01,18,F,44,
22581,1979-08-20,1998-01-01,18,F,40,
22582,1979-11-17,1998-01-01,18,F,43,
22583,1977-08-12,1998-01-01,20,M,60,
26087,1961-07-27,1998-01-01,36,F,79,
22585,1961-07-20,1998-01-01,36,M,75,
22586,1961-01-07,1998-01-01,36,M,72,
26091,1961-08-21,1998-01-01,36,F,80,
26612,1961-03-04,1998-01-01,36,F,69,
22591,1958-04-10,1998-01-01,39,M,75,
26613,1961-06-25,1998-01-01,36,F,70,
22593,1960-09-16,1998-01-01,37,M,70,
26706,1961-01-16,1998-01-01,36,F,85,
22596,1959-05-12,1998-01-01,38,M,77,
26707,1961-04-26,1998-01-01,36,F,88,
22598,1959-04-03,1998-01-01,38,M,67,
22599,1959-09-13,1998-01-01,38,M,72,
22600,1958-08-13,1998-01-01,39,M,60,
26747,1961-01-05,1998-01-01,36,F,51,
26898,1961-06-16,1998-01-01,36,F,39,
22604,1970-09-08,1998-01-01,27,M,60,
22605,1970-03-05,1998-01-01,27,M,59,
22606,1970-03-17,1998-01-01,27,M,56,
26899,1961-01-07,1998-01-01,36,F,45,
22608,1969-05-06,1998-01-01,28,M,82,
22609,1970-07-20,1998-01-01,27,M,84,
22610,1970-10-17,1998-01-01,27,M,74,
22611,1970-05-13,1998-01-01,27,M,77,
22612,1969-06-14,1998-01-01,28,M,60,
22614,1969-11-11,1998-01-01,28,M,69,
26900,1961-06-05,1998-01-01,36,F,40,
22617,1969-08-20,1998-01-01,28,M,80,
26930,1961-05-11,1998-01-01,36,F,50,
26932,1961-08-26,1998-01-01,36,F,44,
27544,1961-07-19,1998-01-01,36,F,50,
22621,1969-12-09,1998-01-01,28,M,75,
22622,1952-05-13,1998-01-01,45,M,64,
22623,1952-03-01,1998-01-01,45,M,61,
22624,1951-10-18,1998-01-01,46,F,41,
27644,1961-08-10,1998-01-01,36,F,79,
22626,1968-03-25,1998-01-01,29,M,94,
27698,1961-01-14,1998-01-01,36,F,51,
22628,1968-06-25,1998-01-01,29,M,75,
22629,1923-08-03,1998-01-01,74,M,55,
22630,1968-10-08,1998-01-01,29,M,77,
22631,1968-09-15,1998-01-01,29,M,74,
27699,1961-11-10,1998-01-01,36,F,50,
27713,1961-04-09,1998-01-01,36,F,48,
27717,1961-02-04,1998-01-01,36,F,87,
27842,1961-05-05,1998-01-01,36,F,47,
27884,1961-08-06,1998-01-01,36,F,47,
28165,1961-09-09,1998-01-01,36,F,61,
28166,1961-07-04,1998-01-01,36,F,62,
22640,1967-06-17,1998-01-01,30,M,79,
28168,1961-10-10,1998-01-01,36,F,52,
22642,1967-04-24,1998-01-01,30,M,69,
28170,1961-01-21,1998-01-01,36,F,57,
22644,1967-03-16,1998-01-01,30,M,84,
28261,1961-07-22,1998-01-01,36,F,93,
28262,1961-07-07,1998-01-01,36,F,95,
28267,1961-03-12,1998-01-01,36,F,88,
28268,1961-07-13,1998-01-01,36,F,77,
22649,1966-08-20,1998-01-01,31,M,77,
28269,1961-02-23,1998-01-01,36,F,77,
22651,1966-11-15,1998-01-01,31,M,84,
22655,1965-04-16,1998-01-01,32,M,76,
22656,1964-04-25,1998-01-01,33,M,79,
22657,1964-02-19,1998-01-01,33,M,78,
22658,1964-11-17,1998-01-01,33,M,87,
28318,1961-07-09,1998-01-01,36,F,47,
28452,1961-11-03,1998-01-01,36,F,45,
28453,1961-01-09,1998-01-01,36,F,46,
22662,1964-02-15,1998-01-01,33,M,88,
22663,1966-02-18,1998-01-01,31,M,91,
28454,1961-05-09,1998-01-01,36,F,44,
22665,1966-12-13,1998-01-01,31,M,68,
28491,1961-04-22,1998-01-01,36,F,46,
28492,1961-05-07,1998-01-01,36,F,57,
28493,1961-11-21,1998-01-01,36,F,46,
22671,1963-04-08,1998-01-01,34,M,93,
29147,1961-02-14,1998-01-01,36,F,56,
22673,1963-11-12,1998-01-01,34,M,92,
22674,1963-06-23,1998-01-01,34,M,87,
29148,1961-11-13,1998-01-01,36,F,60,
29149,1961-08-20,1998-01-01,36,F,57,
22677,1965-10-12,1998-01-01,32,M,94,
29151,1961-03-23,1998-01-01,36,F,42,
22679,1964-05-03,1998-01-01,33,M,70,
22682,1963-11-26,1998-01-01,34,M,96,
22683,1963-09-03,1998-01-01,34,M,98,
22685,1979-05-05,1998-01-01,18,F,56,
22686,1979-03-12,1998-01-01,18,M,98,
22687,1963-11-11,1998-01-01,34,M,77,
22688,1962-09-19,1998-01-01,35,M,66,
22689,1962-04-15,1998-01-01,35,M,71,
22690,1962-04-13,1998-01-01,35,M,75,
22691,1962-06-20,1998-01-01,35,M,77,
29247,1961-06-24,1998-01-01,36,F,80,
22693,1962-06-16,1998-01-01,35,M,75,
22694,1978-01-06,1998-01-01,19,F,60,
22695,1978-08-17,1998-01-01,19,M,109,
22696,1977-07-08,1998-01-01,20,F,42,
22697,1977-06-05,1998-01-01,20,M,57,
22698,1975-01-09,1998-01-01,22,M,64,
22699,1975-08-25,1998-01-01,22,M,60,
22700,1975-06-07,1998-01-01,22,F,42,
22701,1975-04-06,1998-01-01,22,F,38,
22702,1975-02-06,1998-01-01,22,F,39,
22703,1976-07-08,1998-01-01,21,M,55,
22704,1976-02-12,1998-01-01,21,F,39,
22705,1976-03-25,1998-01-01,21,F,35,
22706,1976-04-26,1998-01-01,21,F,44,
22708,1974-06-01,1998-01-01,23,F,42,
22709,1974-03-18,1998-01-01,23,F,39,
22710,1974-10-10,1998-01-01,23,F,34,
22711,1973-04-09,1998-01-01,24,M,68,
22713,1956-03-05,1998-01-01,41,M,71,
29251,1961-03-04,1998-01-01,36,F,88,
22715,1965-11-18,1998-01-01,32,M,146,
22716,1965-07-06,1998-01-01,32,M,94,
29253,1961-05-25,1998-01-01,36,F,76,
22719,1965-10-12,1998-01-01,32,M,112,
22720,1965-10-28,1998-01-01,32,M,105,
29294,1961-06-17,1998-01-01,36,F,41,
29314,1961-11-06,1998-01-01,36,F,49,
22723,1942-12-05,1998-01-01,55,M,76,
22724,1942-02-26,1998-01-01,55,M,70,
22725,1943-07-23,1998-01-01,54,M,76,
22726,1943-11-15,1998-01-01,54,F,52,
22727,1943-10-23,1998-01-01,54,F,49,
22728,1943-03-25,1998-01-01,54,F,47,
22729,1943-05-07,1998-01-01,54,M,79,
22730,1943-02-14,1998-01-01,54,M,79,
22731,1943-08-11,1998-01-01,54,M,78,
22732,1943-08-15,1998-01-01,54,M,82,
22733,1943-02-19,1998-01-01,54,F,49,
22734,1944-08-09,1998-01-01,53,F,43,
22735,1944-06-25,1998-01-01,53,F,50,
22736,1944-07-11,1998-01-01,53,F,42,
22738,1944-07-10,1998-01-01,53,F,50,
22739,1944-04-10,1998-01-01,53,F,49,
22740,1945-06-12,1998-01-01,52,F,46,
22741,1945-12-21,1998-01-01,52,M,63,
22742,1945-06-07,1998-01-01,52,M,65,
22743,1945-09-08,1998-01-01,52,F,47,
22744,1945-09-12,1998-01-01,52,M,66,
22745,1945-02-16,1998-01-01,52,F,48,
22746,1945-09-06,1998-01-01,52,F,56,
22747,1945-03-10,1998-01-01,52,F,49,
22748,1946-09-13,1998-01-01,51,M,77,
22749,1946-07-10,1998-01-01,51,F,48,
22750,1946-06-04,1998-01-01,51,M,78,
22751,1946-07-18,1998-01-01,51,M,79,
22752,1946-04-11,1998-01-01,51,M,75,
22753,1947-08-22,1998-01-01,50,F,54,
22754,1947-02-25,1998-01-01,50,M,91,
22755,1947-05-11,1998-01-01,50,M,91,
22756,1947-11-07,1998-01-01,50,M,94,
22757,1947-05-04,1998-01-01,50,F,58,
22758,1948-05-20,1998-01-01,49,F,60,
22759,1948-11-21,1998-01-01,49,F,60,
22760,1948-10-04,1998-01-01,49,M,95,
22761,1948-09-09,1998-01-01,49,M,86,
22762,1948-04-13,1998-01-01,49,F,64,
22763,1948-08-10,1998-01-01,49,F,54,
22764,1948-06-04,1998-01-01,49,M,95,
22765,1949-09-21,1998-01-01,48,M,91,
22766,1949-11-05,1998-01-01,48,F,61,
22768,1949-07-22,1998-01-01,48,M,96,
22769,1949-10-22,1998-01-01,48,M,92,
22770,1949-11-25,1998-01-01,48,F,65,
22771,1950-11-27,1998-01-01,47,M,85,
22772,1950-12-13,1998-01-01,47,F,53,
22773,1950-04-23,1998-01-01,47,F,61,
22774,1950-10-19,1998-01-01,47,M,96,
22775,1950-08-20,1998-01-01,47,F,63,
22776,1950-05-06,1998-01-01,47,F,68,
22777,1951-04-12,1998-01-01,46,M,92,
22778,1951-11-13,1998-01-01,46,F,53,
22780,1951-05-17,1998-01-01,46,F,61,
22781,1951-06-22,1998-01-01,46,M,102,
22782,1951-04-03,1998-01-01,46,M,98,
22783,1952-10-04,1998-01-01,45,M,97,
22784,1952-06-17,1998-01-01,45,M,82,
22785,1952-01-13,1998-01-01,45,M,92,
22786,1952-07-16,1998-01-01,45,M,93,
29436,1961-01-17,1998-01-01,36,F,37,
22788,1952-12-14,1998-01-01,45,M,87,
22789,1952-07-11,1998-01-01,45,M,93,
29467,1961-10-16,1998-01-01,36,F,57,
22792,1953-02-05,1998-01-01,44,M,123,
22793,1953-06-18,1998-01-01,44,M,115,
29468,1961-06-27,1998-01-01,36,F,53,
29469,1961-04-26,1998-01-01,36,F,56,
22797,1957-02-26,1998-01-01,40,M,151,
11100,1960-09-15,1998-01-01,37,F,46,
11303,1960-10-11,1998-01-01,37,F,75,
22800,1955-06-13,1998-01-01,42,M,97,
11304,1960-03-17,1998-01-01,37,F,83,
11378,1960-05-22,1998-01-01,37,F,48,
22803,1955-02-05,1998-01-01,42,M,137,
11383,1960-08-28,1998-01-01,37,F,53,
22805,1944-10-25,1998-01-01,53,F,53,
22807,1944-04-09,1998-01-01,53,F,87,
22808,1944-04-20,1998-01-01,53,F,80,
22809,1945-06-15,1998-01-01,52,M,78,
22810,1945-04-07,1998-01-01,52,M,77,
22811,1945-06-16,1998-01-01,52,M,146,
22812,1945-09-24,1998-01-01,52,F,86,
22813,1945-09-12,1998-01-01,52,M,144,
22814,1946-02-10,1998-01-01,51,M,121,
22815,1946-08-10,1998-01-01,51,F,91,
22816,1946-06-07,1998-01-01,51,F,91,
22817,1946-03-18,1998-01-01,51,M,147,
22818,1946-04-01,1998-01-01,51,F,94,
11384,1960-10-16,1998-01-01,37,F,55,
22820,1954-11-13,1998-01-01,43,M,139,
11386,1960-11-05,1998-01-01,37,F,49,
22822,1954-02-22,1998-01-01,43,M,148,
11720,1960-03-26,1998-01-01,37,F,59,
11721,1960-01-22,1998-01-01,37,F,68,
11730,1960-10-02,1998-01-01,37,F,52,
22826,1952-10-19,1998-01-01,45,M,160,
22827,1951-12-18,1998-01-01,46,M,116,
22828,1950-01-02,1998-01-01,47,M,167,
22829,1949-08-27,1998-01-01,48,F,62,
22831,1948-12-06,1998-01-01,49,M,84,
22832,1948-06-09,1998-01-01,49,M,87,
22833,1948-03-22,1998-01-01,49,M,101,
22834,1947-04-18,1998-01-01,50,M,135,
22835,1947-11-13,1998-01-01,50,M,152,
22836,1947-04-04,1998-01-01,50,F,95,
22837,1947-02-10,1998-01-01,50,M,158,
22838,1947-08-02,1998-01-01,50,M,158,
22839,1975-05-19,1998-01-01,22,F,53,
22840,1976-04-10,1998-01-01,21,M,71,
22841,1976-08-19,1998-01-01,21,M,77,
22842,1976-04-20,1998-01-01,21,F,50,
22843,1976-10-07,1998-01-01,21,F,45,
22844,1976-08-18,1998-01-01,21,F,55,
22845,1976-03-13,1998-01-01,21,M,87,
22846,1975-05-18,1998-01-01,22,M,84,
22847,1974-11-20,1998-01-01,23,F,56,
22848,1974-10-09,1998-01-01,23,M,84,
22850,1974-02-05,1998-01-01,23,M,163,
22852,1972-08-22,1998-01-01,25,M,88,
22854,1973-08-20,1998-01-01,24,F,93,
22855,1973-02-12,1998-01-01,24,F,112,
22856,1971-10-14,1998-01-01,26,M,80,
22857,1972-01-15,1998-01-01,25,M,169,
11731,1960-08-19,1998-01-01,37,F,58,
11876,1960-11-13,1998-01-01,37,F,49,
22860,1970-05-27,1998-01-01,27,M,156,
22861,1964-07-17,1998-01-01,33,M,168,
22862,1964-01-23,1998-01-01,33,M,124,
22864,1956-12-25,1998-01-01,41,M,100,
22865,1934-02-03,1998-01-01,63,F,45,
22866,1974-06-14,1998-01-01,23,M,70,
22867,1980-12-06,1998-01-01,17,M,52,
22868,1980-02-23,1998-01-01,17,M,57,
22869,1980-10-13,1998-01-01,17,M,62,
22870,1978-11-15,1998-01-01,19,F,44,
22871,1962-10-07,1998-01-01,35,M,77,
11877,1960-10-07,1998-01-01,37,F,47,
22873,1962-01-26,1998-01-01,35,M,85,
22874,1961-10-10,1998-01-01,36,M,106,
22875,1961-03-16,1998-01-01,36,M,90,
11878,1960-02-08,1998-01-01,37,F,50,
22877,1961-11-10,1998-01-01,36,M,75,
11997,1960-04-07,1998-01-01,37,F,51,
11998,1960-08-10,1998-01-01,37,F,47,
22881,1960-10-19,1998-01-01,37,M,97,
22882,1967-03-05,1998-01-01,30,M,67,
22883,1967-05-14,1998-01-01,30,M,74,
12012,1960-10-22,1998-01-01,37,F,70,
22885,1967-02-28,1998-01-01,30,M,77,
12182,1960-12-07,1998-01-01,37,F,83,
22887,1960-03-04,1998-01-01,37,M,79,
12185,1960-07-27,1998-01-01,37,F,80,
12188,1960-05-23,1998-01-01,37,F,86,
12189,1960-02-19,1998-01-01,37,F,87,
12261,1960-10-26,1998-01-01,37,F,56,
22892,1959-04-17,1998-01-01,38,M,75,
12262,1960-05-22,1998-01-01,37,F,47,
12270,1960-09-09,1998-01-01,37,F,43,
22895,1959-11-20,1998-01-01,38,M,153,
22896,1958-03-19,1998-01-01,39,M,112,
12598,1960-02-02,1998-01-01,37,F,51,
12605,1960-08-06,1998-01-01,37,F,48,
22899,1958-05-21,1998-01-01,39,M,86,
22900,1958-12-06,1998-01-01,39,M,75,
12970,1960-07-17,1998-01-01,37,F,48,
22902,1958-05-25,1998-01-01,39,M,143,
12979,1960-08-19,1998-01-01,37,F,52,
22904,1969-07-15,1998-01-01,28,M,82,
22905,1969-07-18,1998-01-01,28,M,85,
13118,1960-07-08,1998-01-01,37,F,54,
22907,1968-02-22,1998-01-01,29,M,112,
22908,1970-03-22,1998-01-01,27,M,84,
22909,1968-11-25,1998-01-01,29,M,104,
13137,1960-02-09,1998-01-01,37,F,81,
22911,1968-10-04,1998-01-01,29,M,147,
13138,1960-06-11,1998-01-01,37,F,83,
13311,1960-03-26,1998-01-01,37,F,76,
13312,1960-05-20,1998-01-01,37,F,84,
13313,1960-09-10,1998-01-01,37,F,89,
13468,1960-09-02,1998-01-01,37,F,68,
22917,1966-04-11,1998-01-01,31,M,151,
22918,1966-03-20,1998-01-01,31,M,153,
22919,1966-09-12,1998-01-01,31,M,165,
22920,1965-02-25,1998-01-01,32,M,130,
13540,1960-03-06,1998-01-01,37,F,54,
13541,1960-08-12,1998-01-01,37,F,52,
13935,1960-12-24,1998-01-01,37,F,56,
13941,1960-11-28,1998-01-01,37,F,49,
22926,1963-02-08,1998-01-01,34,M,105,
22927,1963-02-03,1998-01-01,34,M,98,
